t,count,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit
1645803486,294,0.072575,0.000000,0.000000,0.000000,events/second
1645803516,294,0.072041,0.000000,0.000000,0.000000,events/second
1645803546,294,0.071515,0.000000,0.000000,0.000000,events/second
1645803576,294,0.070997,0.000000,0.000000,0.000000,events/second
1645803606,294,0.070486,0.000000,0.000000,0.000000,events/second
1645803636,294,0.069983,0.000000,0.000000,0.000000,events/second
1645803666,294,0.069486,0.000000,0.000000,0.000000,events/second
1645803696,294,0.068997,0.000000,0.000000,0.000000,events/second
1645803726,294,0.068515,0.000000,0.000000,0.000000,events/second
1645803756,294,0.068039,0.000000,0.000000,0.000000,events/second
1645803786,294,0.067570,0.000000,0.000000,0.000000,events/second
1645803816,294,0.067107,0.000000,0.000000,0.000000,events/second
1645803846,294,0.066650,0.000000,0.000000,0.000000,events/second
1645803876,294,0.066200,0.000000,0.000000,0.000000,events/second
1645803906,294,0.065755,0.000000,0.000000,0.000000,events/second
1645803936,294,0.065317,0.000000,0.000000,0.000000,events/second
1645803966,294,0.064884,0.000000,0.000000,0.000000,events/second
1645803996,294,0.064457,0.000000,0.000000,0.000000,events/second
1645804026,294,0.064036,0.000000,0.000000,0.000000,events/second
1645804056,294,0.063620,0.000000,0.000000,0.000000,events/second
1645804086,294,0.063210,0.000000,0.000000,0.000000,events/second
1645804116,294,0.062805,0.000000,0.000000,0.000000,events/second
1645804146,294,0.062404,0.000000,0.000000,0.000000,events/second
1645804176,294,0.062009,0.000000,0.000000,0.000000,events/second
1645804206,294,0.061620,0.000000,0.000000,0.000000,events/second
1645804236,294,0.061234,0.000000,0.000000,0.000000,events/second
1645804266,294,0.060854,0.000000,0.000000,0.000000,events/second
1645804296,294,0.060479,0.000000,0.000000,0.000000,events/second
1645804326,294,0.060107,0.000000,0.000000,0.000000,events/second
1645804356,294,0.059741,0.000000,0.000000,0.000000,events/second
1645804386,294,0.059379,0.000000,0.000000,0.000000,events/second
1645804918,294,0.053620,0.000000,0.000000,0.000000,events/second
