t,count,max,mean,min,stddev,p50,p75,p95,p98,p99,p999
1647097771,345,1818,12.388406,1,122.139550,2.000000,3.000000,5.700000,24.880000,76.800000,1818.000000
1647097801,348,1818,12.298851,1,121.614226,2.000000,3.000000,5.550000,24.220000,76.200000,1818.000000
1647097831,354,1818,12.112994,1,120.584594,2.000000,3.000000,5.250000,23.900000,75.000000,1818.000000
1647097861,357,1818,12.022409,1,120.079489,2.000000,3.000000,5.100000,23.840000,74.400000,1818.000000
1647097891,363,1818,11.845730,1,119.088033,2.000000,3.000000,5.000000,23.720000,73.200000,1818.000000
1647097921,366,1818,11.762295,1,118.601189,2.000000,3.000000,5.000000,23.660000,72.600000,1818.000000
1647097951,372,1818,11.596774,1,117.645380,2.000000,3.000000,5.000000,23.540000,71.400000,1818.000000
1647097981,375,1818,11.514667,1,117.176174,2.000000,3.000000,5.000000,23.480000,70.800000,1818.000000
1647098011,381,1818,11.359580,1,116.253916,2.000000,3.000000,5.000000,23.360000,69.600000,1818.000000
1647098041,384,1818,11.281250,1,115.801099,2.000000,3.000000,5.000000,23.300000,69.000000,1818.000000
1647098071,390,1818,11.128205,1,114.911116,2.000000,3.000000,5.000000,23.180000,67.800000,1818.000000
1647098101,393,1818,11.053435,1,114.473750,2.000000,3.000000,5.000000,23.120000,67.200000,1818.000000
1647098132,399,1818,10.907268,1,113.613795,2.000000,3.000000,5.000000,23.000000,66.000000,1818.000000
1647098162,402,1818,10.835821,1,113.191022,2.000000,3.000000,5.000000,22.940000,65.370000,1818.000000
1647098192,408,1818,10.693627,1,112.359644,2.000000,3.000000,5.000000,22.820000,64.110000,1818.000000
1647098222,411,1818,10.625304,1,111.950667,2.000000,3.000000,5.000000,22.760000,63.480000,1818.000000
1647098252,417,1818,10.491607,1,111.145935,2.000000,3.000000,5.000000,22.640000,62.220000,1818.000000
1647098282,420,1818,10.426190,1,110.750022,2.000000,3.000000,4.950000,22.580000,61.590000,1818.000000
1647098312,426,1818,10.298122,1,109.970725,2.000000,3.000000,4.650000,22.460000,60.330000,1818.000000
1647098342,429,1818,10.235431,1,109.587195,2.000000,3.000000,4.500000,22.400000,59.700000,1818.000000
1647098372,435,1818,10.112644,1,108.832022,2.000000,2.000000,4.200000,22.280000,58.440000,1818.000000
1647098402,441,1818,9.993197,1,108.092248,2.000000,2.000000,4.000000,22.160000,57.180000,1818.000000
1647098432,447,1818,9.872483,1,107.367707,2.000000,2.000000,4.000000,22.040000,55.920000,1818.000000
1647098462,459,1818,9.644880,1,105.960950,2.000000,2.000000,4.000000,21.400000,53.400000,1818.000000
1647098492,465,1818,9.541935,1,105.277501,2.000000,2.000000,4.000000,21.040000,52.140000,1818.000000
1647098522,468,1818,9.487179,1,104.941025,2.000000,2.000000,4.000000,20.860000,51.510000,1818.000000
1647098552,474,1818,9.383966,1,104.277319,2.000000,2.000000,4.000000,20.500000,50.250000,1818.000000
1647098582,477,1818,9.333333,1,103.950154,2.000000,2.000000,4.000000,20.320000,49.620000,1818.000000
1647098612,483,1818,9.231884,1,103.305112,2.000000,2.000000,4.000000,19.960000,48.360000,1818.000000
1647098642,486,1818,9.181070,1,102.987138,2.000000,2.000000,4.000000,19.780000,47.730000,1818.000000
1647098672,492,1818,9.083333,1,102.359750,2.000000,2.000000,4.000000,19.420000,46.470000,1818.000000
1647098702,495,1818,9.034343,1,102.050401,2.000000,2.000000,4.000000,19.240000,45.840000,1818.000000
1647098732,501,1818,8.938124,1,101.440022,2.000000,2.000000,4.000000,18.640000,44.800000,1818.000000
1647098762,504,1818,8.892857,1,101.138767,2.000000,2.000000,4.000000,18.100000,44.500000,1818.000000
1647098792,510,1818,8.803922,1,100.544220,2.000000,2.000000,4.000000,17.020000,43.900000,1818.000000
1647098822,513,1818,8.762183,1,100.250711,2.000000,2.000000,4.000000,16.480000,43.600000,1818.000000
1647098852,519,1818,8.674374,1,99.671739,2.000000,2.000000,4.000000,15.400000,43.000000,1818.000000
1647098882,522,1818,8.634100,1,99.385783,2.000000,2.000000,4.000000,14.860000,42.700000,1818.000000
1647098912,528,1818,8.549242,1,98.821583,2.000000,2.000000,4.000000,13.780000,42.100000,1818.000000
1647098942,531,1818,8.506591,1,98.543130,2.000000,2.000000,4.000000,13.240000,41.800000,1818.000000
1647098972,537,1818,8.424581,1,97.993081,2.000000,2.000000,4.000000,12.160000,41.200000,1818.000000
1647099002,540,1818,8.383333,1,97.721554,2.000000,2.000000,4.000000,11.620000,40.900000,1818.000000
1647099032,546,1818,8.302198,1,97.185202,2.000000,2.000000,4.000000,10.540000,40.300000,1818.000000
1647099062,549,1818,8.264117,1,96.920190,2.000000,2.000000,4.000000,10.000000,40.000000,1818.000000
1647099092,555,1818,8.185586,1,96.396855,2.000000,2.000000,4.000000,9.880000,39.400000,1818.000000
1647099122,558,1818,8.148746,1,96.138222,2.000000,2.000000,4.000000,9.820000,39.100000,1818.000000
1647099152,564,1818,8.076241,1,95.627141,2.000000,2.000000,4.000000,9.700000,38.500000,1818.000000
1647099182,567,1818,8.040564,1,95.374639,2.000000,2.000000,4.000000,9.640000,38.200000,1818.000000
1647099212,573,1818,7.966841,1,94.875815,2.000000,2.000000,4.000000,9.520000,37.600000,1818.000000
1647099242,579,1818,7.896373,1,94.384619,2.000000,2.000000,4.000000,9.400000,37.000000,1818.000000
1647099272,585,1818,7.827350,1,93.900975,2.000000,2.000000,4.000000,9.280000,36.400000,1818.000000
1647099302,588,1818,7.794218,1,93.661867,2.000000,2.000000,4.000000,9.220000,36.100000,1818.000000
1647099332,594,1818,7.725589,1,93.189306,2.000000,2.000000,4.000000,9.100000,35.500000,1818.000000
1647099362,597,1818,7.691792,1,92.955691,2.000000,2.000000,4.000000,9.040000,35.200000,1818.000000
1647099392,603,1818,7.626866,1,92.493576,2.000000,2.000000,4.000000,8.920000,34.560000,1818.000000
1647099422,606,1818,7.594059,1,92.265142,2.000000,2.000000,4.000000,8.860000,34.230000,1818.000000
1647099452,612,1818,7.529412,1,91.813307,2.000000,2.000000,4.000000,8.740000,33.570000,1818.000000
1647099482,615,1818,7.499187,1,91.589757,2.000000,2.000000,4.000000,8.680000,33.240000,1818.000000
1647099512,621,1818,7.438003,1,91.147619,2.000000,2.000000,4.000000,8.560000,32.580000,1818.000000
1647099542,624,1818,7.407051,1,90.928990,2.000000,2.000000,4.000000,8.500000,32.250000,1818.000000
1647099572,630,1818,7.347619,1,90.496308,2.000000,2.000000,4.000000,8.380000,31.590000,1818.000000
1647099602,633,1818,7.317536,1,90.282321,2.000000,2.000000,4.000000,8.320000,31.260000,1818.000000
1647099632,639,1818,7.259781,1,89.858761,2.000000,2.000000,4.000000,8.200000,30.600000,1818.000000
1647099662,642,1818,7.232087,1,89.649155,2.000000,2.000000,4.000000,8.140000,30.270000,1818.000000
1647099692,648,1818,7.174383,1,89.234503,2.000000,2.000000,4.000000,8.020000,29.610000,1818.000000
1647099722,651,1818,7.145929,1,89.029322,2.000000,2.000000,4.000000,7.960000,29.280000,1818.000000
1647099752,657,1818,7.089802,1,88.623172,2.000000,2.000000,4.000000,7.840000,28.620000,1818.000000
1647099782,660,1818,7.063636,1,88.422075,2.000000,2.000000,4.000000,7.780000,28.290000,1818.000000
1647099812,666,1818,7.009009,1,88.024142,2.000000,2.000000,4.000000,7.660000,27.630000,1818.000000
1647099842,669,1818,6.982063,1,87.827179,2.000000,2.000000,4.000000,7.600000,27.300000,1818.000000
1647099872,675,1818,6.930370,1,87.437097,2.000000,2.000000,4.000000,7.480000,26.640000,1818.000000
1647099902,678,1818,6.905605,1,87.243949,2.000000,2.000000,4.000000,7.420000,26.310000,1818.000000
1647099932,684,1818,6.853801,1,86.861642,2.000000,2.000000,4.000000,7.300000,25.650000,1818.000000
1647099962,687,1818,6.828239,1,86.672364,2.000000,2.000000,4.000000,7.240000,25.320000,1818.000000
1647099992,693,1818,6.777778,1,86.297491,2.000000,2.000000,4.000000,7.120000,24.660000,1818.000000
1647100022,696,1818,6.752874,1,86.111869,2.000000,2.000000,4.000000,7.060000,24.330000,1818.000000
1647100052,702,1818,6.703704,1,85.744190,2.000000,2.000000,4.000000,6.940000,23.970000,1818.000000
1647100082,705,1818,6.682270,1,85.561953,2.000000,2.000000,4.000000,6.880000,23.940000,1818.000000
1647100112,711,1818,6.634318,1,85.201244,2.000000,2.000000,4.000000,6.760000,23.880000,1818.000000
1647100142,714,1818,6.612045,1,85.022508,2.000000,2.000000,4.000000,6.700000,23.850000,1818.000000
1647100172,720,1818,6.566667,1,84.668467,2.000000,2.000000,4.000000,6.580000,23.790000,1818.000000
1647100202,723,1818,6.543568,1,84.493139,2.000000,2.000000,4.000000,6.520000,23.760000,1818.000000
1647100232,729,1818,6.497942,1,84.145725,2.000000,2.000000,4.000000,6.400000,23.700000,1818.000000
1647100262,732,1818,6.475410,1,83.973618,2.000000,2.000000,4.000000,6.340000,23.670000,1818.000000
1647100292,738,1818,6.432249,1,83.632467,2.000000,2.000000,4.000000,6.220000,23.610000,1818.000000
1647100322,741,1818,6.410256,1,83.463484,2.000000,2.000000,3.900000,6.160000,23.580000,1818.000000
1647100352,747,1818,6.368139,1,83.128488,2.000000,2.000000,3.600000,6.040000,23.520000,1818.000000
1647100382,750,1818,6.346667,1,82.962535,1.000000,2.000000,3.450000,6.000000,23.490000,1818.000000
1647100412,756,1818,6.304233,1,82.633589,1.000000,2.000000,3.150000,6.000000,23.430000,1818.000000
1647100442,759,1818,6.283267,1,82.470576,1.000000,2.000000,3.000000,6.000000,23.400000,1818.000000
1647100472,765,1818,6.243137,1,82.147349,1.000000,2.000000,3.000000,6.000000,23.340000,1818.000000
1647100502,768,1818,6.222656,1,81.987191,1.000000,2.000000,3.000000,6.000000,23.310000,1818.000000
1647100532,774,1818,6.183463,1,81.669592,1.000000,2.000000,3.000000,6.000000,23.250000,1818.000000
1647100562,777,1818,6.166023,1,81.512076,1.000000,2.000000,3.000000,6.000000,23.220000,1818.000000
1647100592,783,1818,6.127714,1,81.199946,1.000000,2.000000,3.000000,6.000000,23.160000,1818.000000
1647100622,786,1818,6.108142,1,81.045256,1.000000,2.000000,3.000000,6.000000,23.130000,1818.000000
1647100652,792,1818,6.070707,1,80.738438,1.000000,2.000000,3.000000,6.000000,23.070000,1818.000000
1647100682,795,1818,6.051572,1,80.586366,1.000000,2.000000,3.000000,6.000000,23.040000,1818.000000
1647100712,801,1818,6.013733,1,80.284781,1.000000,2.000000,3.000000,6.000000,22.980000,1818.000000
1647100742,804,1818,5.995025,1,80.135253,1.000000,2.000000,3.000000,6.000000,22.950000,1818.000000
1647100772,810,1818,5.958025,1,79.838686,1.000000,2.000000,3.000000,6.000000,22.890000,1818.000000
1647100802,813,1818,5.939729,1,79.691632,1.000000,2.000000,3.000000,6.000000,22.860000,1818.000000
1647100832,819,1818,5.904762,1,79.399878,1.000000,2.000000,3.000000,6.000000,22.800000,1818.000000
1647100862,822,1818,5.886861,1,79.255231,1.000000,2.000000,3.000000,6.000000,22.770000,1818.000000
1647100892,828,1818,5.852657,1,78.968226,1.000000,2.000000,3.000000,6.000000,22.710000,1818.000000
1647100922,831,1818,5.835138,1,78.825921,1.000000,2.000000,3.000000,6.000000,22.680000,1818.000000
1647100952,837,1818,5.801673,1,78.543538,1.000000,2.000000,3.000000,6.000000,22.620000,1818.000000
1647100982,840,1818,5.784524,1,78.403513,1.000000,2.000000,3.000000,6.000000,22.590000,1818.000000
1647101012,846,1818,5.750591,1,78.125694,1.000000,2.000000,3.000000,6.000000,22.530000,1818.000000
1647101043,849,1818,5.733804,1,77.987888,1.000000,2.000000,3.000000,6.000000,22.500000,1818.000000
1647101073,855,1818,5.700585,1,77.714449,1.000000,2.000000,3.000000,5.880000,22.440000,1818.000000
1647101103,858,1818,5.684149,1,77.578803,1.000000,2.000000,3.000000,5.820000,22.410000,1818.000000
1647101133,864,1818,5.651620,1,77.309630,1.000000,2.000000,3.000000,5.700000,22.350000,1818.000000
1647101163,867,1818,5.635525,1,77.176089,1.000000,2.000000,3.000000,5.640000,22.320000,1818.000000
1647101193,873,1818,5.603666,1,76.911072,1.000000,2.000000,3.000000,5.520000,22.260000,1818.000000
1647101223,876,1818,5.587900,1,76.779582,1.000000,2.000000,3.000000,5.460000,22.230000,1818.000000
1647101253,882,1818,5.556689,1,76.518615,1.000000,2.000000,3.000000,5.340000,22.170000,1818.000000
1647101283,885,1818,5.541243,1,76.389125,1.000000,2.000000,3.000000,5.280000,22.140000,1818.000000
1647101313,891,1818,5.510662,1,76.132105,1.000000,2.000000,3.000000,5.160000,22.080000,1818.000000
1647101343,894,1818,5.495526,1,76.004564,1.000000,2.000000,3.000000,5.100000,22.050000,1818.000000
1647101373,900,1818,5.465556,1,75.751393,1.000000,2.000000,3.000000,5.000000,21.970000,1818.000000
1647101403,903,1818,5.450720,1,75.625753,1.000000,2.000000,3.000000,5.000000,21.880000,1818.000000
1647101433,909,1818,5.421342,1,75.376336,1.000000,2.000000,3.000000,5.000000,21.700000,1818.000000
1647101463,912,1818,5.406798,1,75.252550,1.000000,2.000000,3.000000,5.000000,21.610000,1818.000000
1647101493,918,1818,5.377996,1,75.006796,1.000000,2.000000,3.000000,5.000000,21.430000,1818.000000
1647101523,921,1818,5.363735,1,74.884818,1.000000,2.000000,3.000000,5.000000,21.340000,1818.000000
1647187026,930,1818,5.341935,1,74.521749,1.000000,2.000000,3.000000,5.380000,21.070000,1818.000000
1647346590,1,3512,3512.000000,3512,0.000000,3512.000000,3512.000000,3512.000000,3512.000000,3512.000000,3512.000000
1647346621,6,3512,1032.666667,11,1491.737868,176.500000,2573.750000,3512.000000,3512.000000,3512.000000,3512.000000
1647346651,6,3512,1032.666667,11,1491.737868,176.500000,2573.750000,3512.000000,3512.000000,3512.000000,3512.000000
1647346681,6,3512,1032.666667,11,1491.737868,176.500000,2573.750000,3512.000000,3512.000000,3512.000000,3512.000000
1647346711,6,3512,1032.666667,11,1491.737868,176.500000,2573.750000,3512.000000,3512.000000,3512.000000,3512.000000
1647346741,6,3512,1032.666667,11,1491.737868,176.500000,2573.750000,3512.000000,3512.000000,3512.000000,3512.000000
1647346771,6,3512,1032.666667,11,1491.737868,176.500000,2573.750000,3512.000000,3512.000000,3512.000000,3512.000000
1647346801,6,3512,1032.666667,11,1491.737868,176.500000,2573.750000,3512.000000,3512.000000,3512.000000,3512.000000
1647346831,6,3512,1032.666667,11,1491.737868,176.500000,2573.750000,3512.000000,3512.000000,3512.000000,3512.000000
1647346861,6,3512,1032.666667,11,1491.737868,176.500000,2573.750000,3512.000000,3512.000000,3512.000000,3512.000000
1647346891,6,3512,1032.666667,11,1491.737868,176.500000,2573.750000,3512.000000,3512.000000,3512.000000,3512.000000
1647346921,24,3512,278.208333,5,826.101951,16.000000,76.750000,3199.250000,3512.000000,3512.000000,3512.000000
1647346951,27,3512,248.629630,5,781.646002,16.000000,73.000000,3011.600000,3512.000000,3512.000000,3512.000000
1647346981,33,3512,204.969697,5,710.816541,11.000000,62.000000,2636.300000,3512.000000,3512.000000,3512.000000
1647347011,42,3512,167.071429,5,632.781294,11.000000,29.750000,1960.250000,3512.000000,3512.000000,3512.000000
1647347041,51,3512,139.607843,5,576.140819,11.000000,20.000000,1058.000000,3461.960000,3512.000000,3512.000000
1647347071,58,3512,123.775862,5,541.324822,10.000000,17.000000,356.250000,3286.820000,3512.000000,3512.000000
1647347101,69,3512,105.188406,5,497.472650,9.000000,15.000000,220.000000,3011.600000,3512.000000,3512.000000
1647347131,72,3512,101.027778,4,487.263788,9.000000,13.750000,209.200000,2936.540000,3512.000000,3512.000000
1647347161,81,3512,90.827160,4,459.964314,8.000000,12.500000,176.200000,2711.360000,3512.000000,3512.000000
1647347191,90,3512,82.522222,4,436.807654,8.000000,12.000000,141.100000,2486.180000,3512.000000,3512.000000
1647347221,99,3512,75.585859,4,416.851023,8.000000,11.000000,106.000000,2261.000000,3512.000000,3512.000000
1647347251,102,3512,73.549020,4,410.781979,8.000000,11.000000,104.650000,2140.700000,3474.470000,3512.000000
1647347281,108,3512,69.796296,4,399.401322,8.000000,11.000000,101.950000,1900.100000,3399.410000,3512.000000
1647347311,111,3512,68.072072,4,394.054374,8.000000,11.000000,100.600000,1779.800000,3361.880000,3512.000000
1647347341,117,3512,64.888889,4,383.974379,7.000000,11.000000,97.900000,1539.200000,3286.820000,3512.000000
1647347371,123,3512,62.040650,4,374.626511,7.000000,11.000000,93.200000,1298.600000,3211.760000,3512.000000
1647347401,129,3512,59.410853,4,365.936248,7.000000,10.000000,87.500000,1058.000000,3136.700000,3512.000000
1647347431,135,3512,57.022222,4,357.822675,7.000000,10.000000,81.800000,817.400000,3061.640000,3512.000000
1647347461,141,3512,54.822695,4,350.227789,7.000000,9.500000,77.500000,576.800000,2986.580000,3512.000000
1647347491,150,3512,51.880000,4,339.686964,7.000000,9.000000,75.250000,254.560000,2873.990000,3512.000000
1647347521,156,3512,50.096154,4,333.167763,7.000000,9.000000,73.750000,245.920000,2798.930000,3512.000000
1647347551,159,3512,49.264151,4,330.044578,7.000000,9.000000,73.000000,241.600000,2761.400000,3512.000000
1647347581,165,3512,47.690909,4,324.052853,7.000000,9.000000,70.600000,232.960000,2686.340000,3512.000000
1647347611,168,3512,46.982143,4,321.173176,7.000000,9.000000,69.400000,228.640000,2648.810000,3512.000000
1647347641,174,3512,45.540230,3,315.647414,7.000000,9.000000,67.000000,220.000000,2573.750000,3512.000000
1647347671,177,3512,44.858757,3,312.988976,7.000000,9.000000,65.800000,215.680000,2536.220000,3512.000000
1647347701,183,3512,43.557377,3,307.868274,7.000000,9.000000,63.800000,207.040000,2461.160000,3512.000000
1647347731,192,3512,41.734375,3,300.640429,7.000000,8.000000,61.100000,194.080000,2348.570000,3512.000000
1647347761,204,3512,39.602941,3,291.745307,6.000000,8.000000,52.750000,176.200000,2160.750000,3512.000000
1647347792,207,3512,39.202899,3,289.632656,6.000000,8.000000,49.000000,171.520000,2100.600000,3512.000000
1647347822,213,3512,38.225352,3,285.562728,6.000000,8.000000,41.500000,162.160000,1980.300000,3512.000000
1647347852,219,3512,37.287671,3,281.661249,6.000000,8.000000,34.000000,152.800000,1860.000000,3512.000000
1647347882,237,3512,34.755274,3,270.851684,6.000000,8.000000,25.900000,124.720000,1499.100000,3512.000000
1647347912,243,3512,33.995885,3,267.515729,6.000000,8.000000,25.000000,115.360000,1378.800000,3512.000000
1647347942,255,3512,32.580392,3,261.198043,6.000000,8.000000,25.000000,104.920000,1138.200000,3512.000000
1647347972,258,3512,32.255814,3,259.686410,6.000000,8.000000,25.000000,104.380000,1078.050000,3512.000000
1647348002,267,3512,31.307116,3,255.306206,6.000000,8.000000,23.000000,102.760000,897.600000,3512.000000
1647348032,270,3512,31.011111,3,253.893993,6.000000,8.000000,22.250000,102.220000,837.450000,3512.000000
1647348062,276,3512,30.416667,3,251.140765,6.000000,7.750000,20.750000,101.140000,717.150000,3512.000000
1647348092,279,3512,30.129032,3,249.797309,5.000000,7.000000,20.000000,100.600000,657.000000,3512.000000
1647348122,285,3512,29.568421,3,247.174212,5.000000,7.000000,20.000000,99.520000,536.700000,3512.000000
1647348152,288,3512,29.295139,3,245.893450,5.000000,7.000000,20.000000,98.980000,476.550000,3512.000000
1647348182,294,3512,28.772109,3,243.389838,5.000000,7.000000,20.000000,97.900000,356.250000,3512.000000
1647348212,297,3512,28.515152,3,242.166713,5.000000,7.000000,20.000000,97.360000,296.100000,3512.000000
1647348242,303,3512,28.016502,3,239.774776,5.000000,7.000000,19.200000,95.480000,253.120000,3512.000000
1647348272,306,3512,27.777778,3,238.604748,5.000000,7.000000,18.600000,94.340000,250.960000,3512.000000
1647348302,315,3512,27.095238,3,235.194249,5.000000,7.000000,16.800000,90.920000,244.480000,3512.000000
1647348332,318,3512,26.871069,3,234.090007,5.000000,7.000000,16.200000,89.780000,242.320000,3512.000000
1647348362,330,3512,26.030303,3,229.822197,5.000000,7.000000,16.000000,85.220000,233.680000,3512.000000
1647348392,333,3512,25.828829,2,228.791306,5.000000,7.000000,16.000000,84.080000,231.520000,3512.000000
1647348422,345,3512,25.052174,2,224.802711,5.000000,7.000000,16.000000,79.520000,222.880000,3512.000000
1647348452,354,3512,24.511299,2,221.943811,5.000000,7.000000,16.000000,77.500000,216.400000,3512.000000
1647348482,360,3512,24.158333,2,220.098066,5.000000,7.000000,16.000000,76.900000,212.080000,3512.000000
1647348512,363,3512,23.988981,2,219.192050,5.000000,7.000000,16.000000,76.600000,209.920000,3512.000000
1647348542,372,3512,23.505376,2,216.538966,5.000000,7.000000,16.000000,75.700000,203.440000,3512.000000
1647348572,381,3512,23.070866,2,213.977809,5.000000,7.000000,16.000000,74.800000,196.960000,3512.000000
1647348602,396,3512,22.330808,2,209.908947,5.000000,7.000000,16.000000,73.300000,186.160000,3512.000000
1647348632,399,3512,22.190476,2,209.122596,5.000000,7.000000,16.000000,73.000000,184.000000,3512.000000
1647348662,405,3512,21.896296,2,207.577801,5.000000,7.000000,15.700000,72.040000,179.320000,3512.000000
1647348692,408,3512,21.757353,2,206.817710,5.000000,6.750000,15.550000,71.560000,176.980000,3512.000000
1647348722,414,3512,21.485507,2,205.322185,5.000000,6.000000,15.250000,70.600000,172.300000,3512.000000
1647348752,417,3512,21.352518,2,204.586492,5.000000,6.000000,15.100000,70.120000,169.960000,3512.000000
1647348782,423,3512,21.092199,2,203.138534,5.000000,6.000000,15.000000,69.160000,165.280000,3512.000000
1647348812,426,3512,20.964789,2,202.425983,5.000000,6.000000,15.000000,68.680000,162.940000,3512.000000
1647348842,432,3512,20.708333,1,201.023721,5.000000,6.000000,15.000000,67.720000,158.260000,3512.000000
1647348872,435,3512,20.586207,1,200.333118,5.000000,6.000000,15.000000,67.240000,155.920000,3512.000000
1647348902,441,3512,20.365079,1,198.971619,4.000000,6.000000,14.900000,66.280000,151.240000,3512.000000
1647348932,444,3512,20.250000,1,198.301690,4.000000,6.000000,14.750000,65.800000,148.900000,3512.000000
1647348962,450,3512,20.017778,1,196.982447,4.000000,6.000000,14.450000,64.880000,144.220000,3512.000000
1647348992,453,3512,19.918322,1,196.331578,4.000000,6.000000,14.300000,64.520000,141.880000,3512.000000
1647349022,459,3512,19.694989,1,195.051003,4.000000,6.000000,14.000000,63.800000,137.200000,3512.000000
1647349052,462,3512,19.582251,1,194.420326,4.000000,6.000000,13.850000,63.440000,134.860000,3512.000000
1647349082,474,3512,19.160338,1,191.956202,4.000000,6.000000,13.250000,62.000000,125.500000,3512.000000
1647349112,477,3512,19.058700,1,191.354616,4.000000,6.000000,13.100000,61.640000,123.160000,3512.000000
1647349142,483,3512,18.892340,1,190.167236,4.000000,6.000000,13.800000,60.920000,118.480000,3512.000000
1647349172,486,3512,18.794239,1,189.582283,4.000000,6.000000,13.650000,60.560000,116.140000,3512.000000
1647349202,492,3512,18.595528,1,188.428902,4.000000,6.000000,13.350000,59.840000,111.460000,3512.000000
1647349232,495,3512,18.496970,1,187.860131,4.000000,6.000000,13.200000,59.480000,109.120000,3512.000000
1647349262,501,3512,18.289421,1,186.739107,4.000000,6.000000,12.900000,58.000000,105.820000,3512.000000
1647349292,504,3512,18.192460,1,186.185634,4.000000,6.000000,12.750000,56.500000,105.550000,3512.000000
1647349322,510,3512,17.990196,1,185.094321,4.000000,6.000000,12.450000,53.500000,105.010000,3512.000000
1647349352,513,3512,17.892788,1,184.555638,4.000000,6.000000,12.300000,52.000000,104.740000,3512.000000
1647349382,519,3512,17.710983,1,183.491484,4.000000,6.000000,12.000000,49.000000,104.200000,3512.000000
1647349412,522,3512,17.616858,1,182.966635,4.000000,6.000000,12.000000,47.500000,103.930000,3512.000000
1647349442,528,3512,17.429924,1,181.930473,4.000000,6.000000,12.000000,44.500000,103.390000,3512.000000
1647349472,531,3512,17.338983,1,181.418868,4.000000,6.000000,12.000000,43.000000,103.120000,3512.000000
1647349502,537,3512,17.160149,1,180.408472,4.000000,6.000000,12.000000,40.000000,102.580000,3512.000000
1647349532,540,3512,17.072222,1,179.909564,4.000000,6.000000,12.000000,38.500000,102.310000,3512.000000
1647349562,546,3512,16.899267,1,178.924039,4.000000,6.000000,12.000000,35.500000,101.770000,3512.000000
1647349592,549,3512,16.830601,1,178.436362,4.000000,6.000000,12.000000,34.000000,101.500000,3512.000000
1647349622,555,3512,16.663063,1,177.474725,4.000000,6.000000,12.000000,32.920000,100.960000,3512.000000
1647349652,558,3512,16.578853,1,176.999853,4.000000,6.000000,12.000000,32.380000,100.690000,3512.000000
1647349682,567,3512,16.336861,1,175.597338,4.000000,6.000000,11.600000,30.760000,99.880000,3512.000000
1647349712,576,3512,16.109375,1,174.227159,4.000000,6.000000,11.150000,29.140000,99.070000,3512.000000
1647349742,588,3512,15.806122,1,172.449938,4.000000,6.000000,11.000000,26.980000,97.990000,3512.000000
1647349772,591,3512,15.739425,1,172.013568,4.000000,6.000000,11.000000,26.440000,97.720000,3512.000000
1647349802,597,3512,15.591290,1,171.151863,4.000000,6.000000,11.000000,25.360000,97.180000,3512.000000
1647349832,600,3512,15.518333,1,170.725838,4.000000,6.000000,11.000000,25.000000,96.810000,3512.000000
1647349862,606,3512,15.374587,1,169.883246,4.000000,6.000000,11.000000,25.000000,95.670000,3512.000000
1647349892,609,3512,15.303777,1,169.466601,4.000000,5.500000,11.000000,25.000000,95.100000,3512.000000
1647349922,615,3512,15.164228,1,168.642426,4.000000,5.000000,11.000000,25.000000,93.960000,3512.000000
1647349952,618,3512,15.097087,1,168.234691,4.000000,5.000000,11.000000,25.000000,93.390000,3512.000000
1647349982,624,3512,14.961538,1,167.428273,4.000000,5.000000,11.000000,25.000000,92.250000,3512.000000
1647350012,627,3512,14.894737,1,167.029388,4.000000,5.000000,11.000000,25.000000,91.680000,3512.000000
1647350042,633,3512,14.774092,1,166.239298,4.000000,5.000000,11.000000,25.000000,90.540000,3512.000000
1647350072,636,3512,14.709119,1,165.848832,4.000000,5.000000,11.000000,25.000000,89.970000,3512.000000
1647350102,642,3512,14.582555,1,165.075958,4.000000,5.000000,11.000000,25.000000,88.830000,3512.000000
1647350132,645,3512,14.547287,1,164.692061,4.000000,5.000000,11.000000,25.000000,88.260000,3512.000000
1647350162,651,3512,14.422427,1,163.935301,4.000000,5.000000,11.000000,24.840000,87.120000,3512.000000
1647350192,654,3512,14.360856,1,163.560812,4.000000,5.000000,11.000000,24.600000,86.550000,3512.000000
1647350222,660,3512,14.280303,1,162.817180,4.000000,5.000000,11.000000,24.120000,85.410000,3512.000000
1647350252,663,3512,14.221719,1,162.450171,4.000000,5.000000,11.000000,23.880000,84.840000,3512.000000
1647350282,669,3512,14.103139,1,161.723770,4.000000,5.000000,11.000000,23.400000,83.700000,3512.000000
1647350312,672,3512,14.044643,1,161.364204,4.000000,5.000000,11.000000,23.160000,83.130000,3512.000000
1647350342,678,3512,13.929204,1,160.652209,4.000000,5.000000,11.000000,22.680000,81.990000,3512.000000
1647350372,681,3512,13.872247,1,160.299728,4.000000,5.000000,11.000000,22.440000,81.420000,3512.000000
1647350402,687,3512,13.759825,1,159.601670,3.000000,5.000000,11.000000,21.960000,80.280000,3512.000000
1647350432,690,3512,13.704348,1,159.256043,3.000000,5.000000,11.000000,21.720000,79.710000,3512.000000
1647350462,696,3512,13.602011,1,158.571014,3.000000,5.000000,11.000000,21.240000,78.570000,3512.000000
1647350492,699,3512,13.547926,1,158.232026,3.000000,5.000000,11.000000,21.000000,78.000000,3512.000000
1647350522,705,3512,13.442553,1,157.560414,3.000000,5.000000,11.000000,20.880000,77.700000,3512.000000
1647350552,708,3512,13.389831,1,157.227852,3.000000,5.000000,11.000000,20.820000,77.550000,3512.000000
1647350582,714,3512,13.285714,1,156.568997,3.000000,5.000000,11.000000,20.700000,77.250000,3512.000000
