t,value
1646244290,77
1646244320,77
1646244350,76
1646244380,76
1646244410,76
1646244440,76
1646244470,76
1646244500,76
1646244530,76
1646244560,76
1646244590,77
1646244620,77
1646244650,76
1646244680,76
1646244710,76
1646244740,76
1646244770,76
1646244800,76
1646244830,76
1646244860,76
1646244890,77
1646244920,77
1646244950,76
1646244980,76
1646245010,76
1646245040,76
1646245070,76
1646245100,76
1646245130,76
1646245160,76
1646245190,77
1646245220,77
1646245250,76
1646245280,76
1646245310,76
1646245340,76
1646245371,76
1646245401,76
1646245431,76
1646245461,76
1646245491,77
1646245521,77
1646245551,76
1646245581,76
1646245611,76
1646245641,76
1646245671,76
1646245701,76
1646245731,76
1646245761,76
1646245791,77
1646245821,77
1646245851,76
1646245881,76
1646245911,76
1646245941,76
1646245971,76
1646246001,76
1646246031,76
1646246061,76
1646246091,77
1646246121,77
1646246151,76
1646246181,76
1646246211,76
1646246241,76
1646246271,76
1646246301,76
1646246331,76
1646246361,76
1646246391,77
1646246421,77
1646246451,76
1646246481,76
1646246511,76
1646246541,76
1646246571,76
1646246601,76
1646246631,76
1646247249,90
1646248212,90
1646248242,88
1646248272,76
1646248302,76
1646248332,76
1646248362,76
1646248392,76
1646248422,76
1646248452,76
1646248482,77
1646248512,77
1646248542,76
1646248572,76
1646248602,76
1646248632,76
1646248662,76
1646248692,76
1646248722,76
1646248752,76
1646248782,77
1646248812,77
1646248842,76
1646248872,76
1646248902,76
1646248932,76
1646248962,76
1646248992,76
1646249022,76
1646249052,76
1646249082,77
1646249112,77
1646249143,76
1646249173,76
1646249203,76
1646249233,76
1646249263,76
1646249293,76
1646249323,76
1646249353,76
1646249383,77
1646249413,77
1646249443,76
1646249473,76
1646249503,76
1646249533,76
1646249563,76
1646249593,76
1646249623,76
1646249653,76
1646249683,78
1646249713,78
1646249743,76
1646249773,76
1646249803,76
1646249833,76
1646249863,76
1646249893,76
1646249923,76
1646249953,76
1646249983,77
1646250013,77
1646250043,76
1646250073,76
1646250103,76
1646250133,76
1646250163,76
1646250193,76
1646250223,76
1646250253,76
1646250283,77
1646250313,77
1646250343,76
1646250373,76
1646250403,76
1646250433,76
1646250463,76
1646250493,76
1646250523,76
1646250553,76
1646250731,84
1646250761,84
1646250791,76
1646250866,82
1646250896,84
1646250926,78
1646253057,92
1646253087,92
1646253117,76
1646253147,76
1646253177,76
1646253207,76
1646253237,76
1646253267,76
1646253297,77
1646253327,77
1646253357,76
1646253387,76
1646253417,76
1646253447,76
1646253477,76
1646253507,76
1646253537,76
1646253567,76
1646253597,77
1646253627,77
1646257269,92
1646257299,92
1646257329,76
1646257359,76
1646257389,76
1646257419,76
1646257449,76
1646257479,77
1646257509,77
1646257539,76
1646257569,76
1646257599,76
1646257629,76
1646257659,76
1646257689,76
1646257719,76
1646257749,76
1646257779,77
1646257809,77
1646257839,76
1646257869,76
1646257899,76
1646257929,76
1646257959,76
1646257989,76
1646258019,76
1646258049,76
1646258079,77
1646258109,77
1646258139,76
1646258169,76
1646258199,76
1646258229,76
1646258259,76
1646258289,76
1646258319,76
1646258349,76
1646258380,77
1646258410,77
1646258440,76
1646258470,76
1646258500,76
1646258530,76
1646258560,76
1646258590,76
1646258620,76
1646258650,76
1646258680,78
1646258710,78
1646258740,76
1646258770,76
1646258800,76
1646258830,76
1646258860,76
1646258890,76
1646258920,76
1646258950,76
1646258980,77
1646259010,77
1646259040,76
1646259070,76
1646259100,76
1646259130,76
1646259160,76
1646259190,76
1646259220,76
1646259250,76
1646259280,78
1646259310,78
1646259340,76
1646259370,76
1646259400,76
1646259430,76
1646259460,76
1646259490,76
1646259520,76
1646259550,76
1646259580,77
1646259610,77
1646259640,76
1646259670,76
1646259700,76
1646259730,76
1646259760,76
1646259790,76
1646259820,76
1646259850,76
1646259880,77
1646259910,77
1646259940,76
1646259970,76
1646260000,76
1646260030,76
1646260060,76
1646260090,76
1646260120,76
1646260150,76
1646260180,77
1646260210,77
1646260240,76
1646260270,76
1646260300,76
1646260330,76
1646260360,76
1646260390,76
1646260420,76
1646260450,76
1646260480,78
1646287844,96
1646287874,96
1646288010,115
1646288040,139
1646288070,100
1646288100,99
1646288130,99
1646288160,98
1646288190,98
1646288220,98
1646288250,98
1646288280,97
1646288310,98
1646288341,98
1646288371,97
1646288401,97
1646288431,97
1646288461,97
1646288491,97
1646288521,97
1646288551,97
1646288581,97
1646288611,99
