t,value
1646294036,55
1646294066,55
1646294096,55
1646294126,55
1646294156,55
1646294186,55
1646294216,55
1646294246,55
1646294276,55
1646294306,55
1646294336,55
1646294366,55
1646294396,55
1646294426,55
1646294456,55
1646294486,55
1646294516,55
1646294546,55
1646294576,55
1646294606,55
1646294636,55
1646294666,55
1646294696,55
1646294726,55
1646294848,55
1646294878,55
1646294908,55
1646294938,55
1646294968,55
1646294998,55
1646295028,55
1646295058,55
1646295088,55
1646295118,55
1646295148,55
1646295178,55
1646295208,55
1646295238,55
1646295268,55
1646295298,55
1646295328,55
1646295358,55
1646295388,55
1646295418,55
1646295448,55
1646295478,55
1646295508,55
1646295538,55
1646295568,55
1646295598,55
1646295628,55
1646295658,55
1646295688,55
1646295718,55
1646295748,55
1646295778,55
1646295808,55
1646295838,55
1646295868,55
1646295898,55
1646295928,55
1646295958,55
1646295988,55
1646296018,55
1646296048,55
1646296078,55
1646296108,55
1646296138,55
1646296168,55
1646296198,55
1646296228,55
1646296258,55
1646296288,55
1646296318,55
1646296348,55
1646296378,55
1646296408,55
1646296438,55
1646296468,55
1646296498,55
1646296528,55
1646296558,55
1646296588,55
1646296618,55
1646296648,55
1646296678,55
1646296708,55
1646296738,55
1646296768,55
1646296798,55
1646296828,55
1646296920,55
1646296951,55
1646296981,55
1646297011,55
1646297041,55
1646297071,55
1646297101,55
1646297131,55
1646297161,55
1646297191,55
1646297221,55
1646297251,55
1646297281,55
1646297311,55
1646297341,55
1646297371,55
1646297401,55
1646297431,55
1646297461,55
1646297491,55
1646297521,55
1646297551,55
1646297581,55
1646297611,55
1646297641,55
1646297671,55
1646892990,55
1646893021,55
1646893051,55
1646893081,55
1646893111,55
1646893141,55
1646893171,55
1646893201,55
1646893231,55
1646893261,55
1646893291,55
1646893321,55
1646893351,55
1646893381,55
1646893411,55
1646893441,55
1646893471,55
1646893501,55
1646893531,55
1646893561,55
1646893591,55
1646893621,55
1646893651,55
1646893681,55
1646893711,55
1646893741,55
1646893771,55
1646893801,55
1646893831,55
1646893861,55
1646893891,55
1646893921,55
1646893951,55
1646893981,55
1646894011,55
1646894041,55
1646894072,55
1646894102,55
1646894132,55
1646894162,55
1646894192,55
1646894222,55
1646894252,55
1646894282,55
1646894312,55
1646894342,55
1646894372,55
1646894402,55
1646894432,55
1646894462,55
1646894492,55
1646894522,55
1646894552,55
1646894582,55
1646894612,55
1646894642,55
1646894672,55
1646894702,55
1646894732,55
1646894762,55
1646894792,55
1646894822,55
1646894852,55
1646894882,55
1646894912,55
1646894942,55
1646894972,55
1646895002,55
1646895032,55
1646895062,55
1646895092,55
1646895122,55
1646895152,55
1646895182,55
1646895212,55
1646895242,55
1646895272,55
1646895302,55
1646895332,55
1646895362,55
1646895392,55
1646895422,55
1646895452,55
1646895482,55
1646895512,55
1646895542,55
1646895572,55
1646895602,55
1646895632,55
1646895662,55
1646895692,55
1646895722,55
1646895752,55
1646895782,55
1646895812,55
1646895842,55
1646895872,55
1646895902,55
1646895932,55
1646895962,55
1646895992,55
1646896022,55
1646896052,55
1646896082,55
1646896112,55
1646896384,55
1646896414,55
1646896444,55
1646896474,55
1646896504,55
1646896534,55
1646896564,55
1646896594,55
1646896624,55
1646896654,55
1646896684,55
1646896714,55
1646896980,55
1646897011,55
1646897041,55
1646897071,55
1646897101,55
1646897131,55
1646897161,55
1646897191,55
1646897221,55
1646897251,55
1646897281,55
1646897311,55
1646897341,55
1646897371,55
1646897401,55
1646897431,55
1646897461,55
1646897491,55
1646897521,55
1646897551,55
1646897581,55
1646897611,55
1646897641,55
1646897671,55
1646897701,55
1646897731,55
1646897761,55
1646897791,55
1646897821,55
1646897851,55
1646897881,55
1646897911,55
1646897941,55
1646897971,55
1646898001,55
1646898031,55
1646898061,55
1646898091,55
1646898121,55
1646898151,55
1646898181,55
1646898211,55
1646898241,55
1646898271,55
1646898301,55
1646898332,55
1646898362,55
1646898392,55
1646898422,55
1646898452,55
1646898482,55
1646898512,55
1646898542,55
1646898572,55
1646898602,55
1646898632,55
1646898662,55
1646898692,55
1646898722,55
1646898752,55
1646898782,55
1646898812,55
1646898842,55
1646898872,55
1646898902,55
1646898932,55
1646898962,55
1646898992,55
1646899022,55
1646899052,55
1646899082,55
1646899112,55
1646899142,55
1646899172,55
1646899202,55
1646899232,55
1646899262,55
1646899292,55
1646899322,55
1646899352,55
1646899382,55
1646899412,55
1646899442,55
1646899472,55
1646899502,55
1646899532,55
1646899562,55
1646899592,55
1646899622,55
1646899652,55
1646899682,55
1646899712,55
1646899742,55
1646899772,55
1646899802,55
1646899832,55
1646899862,55
1646899892,55
1646899922,55
1646899952,55
1646899982,55
1646900012,55
1646900042,55
1646900072,55
1646900102,55
1646900132,55
1646900162,55
1646900192,55
1646900222,55
1646900252,55
1646900282,55
1646900312,55
1646900342,55
1646900372,55
1646900402,55
1646900432,55
1646900462,55
1646900492,55
1646900522,55
1646900552,55
1646900582,55
