t,count,max,mean,min,stddev,p50,p75,p95,p98,p99,p999
1647501302,167,535,34.047904,2,65.208730,12.000000,22.000000,139.400000,270.920000,436.400000,535.000000
1647501332,169,535,33.733728,2,64.883550,12.000000,22.000000,139.000000,265.800000,433.500000,535.000000
1647501362,170,535,33.588235,2,64.719110,12.000000,22.000000,138.800000,263.240000,432.050000,535.000000
1647501392,172,535,33.273256,2,64.405611,11.500000,21.750000,138.400000,258.120000,429.150000,535.000000
1647501422,174,535,33.114943,2,64.063268,11.500000,22.000000,138.000000,253.000000,426.250000,535.000000
1647501452,180,535,33.700000,1,65.444155,11.000000,21.750000,140.800000,284.140000,417.550000,535.000000
1647501482,187,535,32.604278,1,64.445055,11.000000,21.000000,139.400000,276.720000,407.400000,535.000000
1647501512,202,535,30.504950,1,62.442590,10.000000,20.000000,136.400000,259.500000,387.810000,535.000000
1647501542,203,535,30.384236,1,62.311579,10.000000,20.000000,136.200000,258.000000,387.080000,535.000000
1647501572,205,535,30.156098,1,62.048250,10.000000,19.500000,135.800000,255.000000,385.620000,535.000000
1647501602,206,535,30.038835,1,61.919605,10.000000,19.250000,135.600000,253.500000,384.890000,535.000000
1647501632,208,535,29.879808,1,61.645394,10.000000,19.750000,135.200000,250.500000,383.430000,535.000000
1647501662,209,535,29.799043,1,61.508112,10.000000,19.500000,135.000000,249.000000,382.700000,535.000000
