t,count,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit
1645907731,672,0.316248,0.286512,0.297484,0.293624,events/second
1645907761,684,0.317413,0.338474,0.307564,0.297148,events/second
1645907791,690,0.315800,0.286512,0.297479,0.293981,events/second
1645907821,702,0.316938,0.338474,0.307560,0.297494,events/second
1645907851,708,0.315374,0.286512,0.297476,0.294315,events/second
1645907881,720,0.316490,0.338474,0.307556,0.297817,events/second
1645907911,726,0.314972,0.286512,0.297473,0.294628,events/second
1645907941,738,0.316063,0.338474,0.307554,0.298119,events/second
1645907971,744,0.314590,0.286512,0.297470,0.294920,events/second
1645908001,756,0.315658,0.338474,0.307551,0.298402,events/second
1645908031,762,0.314226,0.263604,0.292551,0.293559,events/second
1645908061,774,0.315274,0.311411,0.302466,0.297012,events/second
1645908091,780,0.313880,0.263604,0.292550,0.293813,events/second
1645908121,792,0.314906,0.311411,0.302465,0.297258,events/second
1645908151,798,0.313551,0.263604,0.292548,0.294051,events/second
1645908181,810,0.314557,0.311411,0.302463,0.297488,events/second
1645908211,816,0.313237,0.263604,0.292547,0.294274,events/second
1645908241,828,0.314224,0.311411,0.302462,0.297704,events/second
1645908271,834,0.312938,0.263604,0.292546,0.294482,events/second
1645908301,846,0.313906,0.311411,0.302462,0.297905,events/second
1645908331,852,0.312652,0.263604,0.292546,0.294677,events/second
1645908361,864,0.313603,0.311411,0.302461,0.298094,events/second
1645908391,870,0.312377,0.263604,0.292545,0.294859,events/second
1645908421,882,0.313310,0.311411,0.302460,0.298270,events/second
1645908451,888,0.312113,0.263604,0.292544,0.295030,events/second
1645908481,900,0.313029,0.311411,0.302460,0.298435,events/second
1645908511,906,0.311861,0.263604,0.292544,0.295190,events/second
1645908541,918,0.312761,0.311411,0.302460,0.298590,events/second
1645908571,924,0.311619,0.263604,0.292544,0.295339,events/second
1645908601,936,0.312504,0.311411,0.302459,0.298734,events/second
1645908631,942,0.311387,0.263604,0.292543,0.295479,events/second
1645908661,954,0.312255,0.311411,0.302459,0.298869,events/second
1645908691,960,0.311163,0.263604,0.292543,0.295609,events/second
1645908721,972,0.312018,0.311411,0.302459,0.298995,events/second
1645908751,978,0.310949,0.263604,0.292543,0.295732,events/second
1645908781,990,0.311789,0.311411,0.302459,0.299114,events/second
1645908811,996,0.310742,0.263604,0.292543,0.295846,events/second
1645908841,1008,0.311569,0.315247,0.302622,0.299243,events/second
1645908871,1014,0.310543,0.269177,0.292850,0.295989,events/second
1645908901,1026,0.311357,0.322654,0.303108,0.299405,events/second
1645908931,1032,0.310351,0.274752,0.293342,0.296152,events/second
1645908961,1044,0.311151,0.326952,0.303604,0.299569,events/second
1645908991,1050,0.310165,0.277359,0.293791,0.296311,events/second
1645909021,1062,0.310954,0.328533,0.304011,0.299722,events/second
1645909051,1068,0.309987,0.278318,0.294159,0.296459,events/second
1645909081,1080,0.310764,0.329114,0.304344,0.299866,events/second
1645909111,1086,0.309816,0.278670,0.294460,0.296598,events/second
1645909141,1098,0.310580,0.329328,0.304616,0.300000,events/second
1645909171,1104,0.309648,0.278800,0.294706,0.296727,events/second
1645909201,1116,0.310401,0.330686,0.304894,0.300132,events/second
1645909231,1122,0.309486,0.281788,0.295063,0.296867,events/second
1645909261,1134,0.310229,0.335609,0.305374,0.300285,events/second
1645909291,1140,0.309331,0.284774,0.295498,0.297015,events/second
1645909321,1152,0.310063,0.337420,0.305767,0.300428,events/second
1645909351,1158,0.309180,0.285873,0.295853,0.297153,events/second
1645909381,1170,0.309901,0.338086,0.306088,0.300562,events/second
1645909411,1176,0.309034,0.286277,0.296144,0.297283,events/second
1645909441,1188,0.309745,0.338331,0.306352,0.300687,events/second
1645909471,1194,0.308892,0.286425,0.296382,0.297404,events/second
1645909501,1206,0.309594,0.338421,0.306567,0.300804,events/second
1645909531,1212,0.308755,0.286480,0.296578,0.297517,events/second
1645909561,1224,0.309447,0.338454,0.306744,0.300914,events/second
1645909591,1230,0.308623,0.286500,0.296737,0.297624,events/second
1645909621,1242,0.309305,0.338467,0.306888,0.301017,events/second
1645909651,1248,0.308494,0.286508,0.296868,0.297723,events/second
1645909681,1260,0.309167,0.338471,0.307007,0.301112,events/second
1645909711,1266,0.308369,0.286510,0.296975,0.297816,events/second
1645909741,1278,0.309032,0.338473,0.307104,0.301202,events/second
1645909771,1284,0.308246,0.286511,0.297063,0.297902,events/second
1645909801,1296,0.308901,0.338473,0.307183,0.301286,events/second
1645909831,1302,0.308127,0.286512,0.297135,0.297984,events/second
1645909861,1314,0.308774,0.338474,0.307248,0.301365,events/second
1645909892,1320,0.308012,0.286512,0.297193,0.298060,events/second
1645909922,1332,0.308651,0.338474,0.307301,0.301438,events/second
1645909952,1338,0.307899,0.286512,0.297241,0.298131,events/second
1645909982,1350,0.308531,0.338474,0.307345,0.301507,events/second
1645910012,1356,0.307791,0.286512,0.297281,0.298197,events/second
1645910042,1368,0.308415,0.338474,0.307380,0.301571,events/second
1645910072,1374,0.307685,0.286512,0.297313,0.298259,events/second
1645910102,1386,0.308300,0.338474,0.307409,0.301632,events/second
1645910132,1392,0.307582,0.286512,0.297339,0.298318,events/second
1645910162,1404,0.308190,0.338474,0.307433,0.301688,events/second
1645910192,1410,0.307481,0.286512,0.297361,0.298372,events/second
1645910222,1422,0.308082,0.338474,0.307453,0.301741,events/second
1645910252,1428,0.307384,0.286512,0.297379,0.298423,events/second
1645910282,1440,0.307977,0.338474,0.307469,0.301790,events/second
1645910312,1446,0.307288,0.286512,0.297393,0.298471,events/second
1645910342,1458,0.307875,0.338474,0.307482,0.301836,events/second
1645910372,1464,0.307196,0.286512,0.297405,0.298515,events/second
1645910402,1476,0.307777,0.338474,0.307493,0.301879,events/second
1645910432,1482,0.307106,0.286512,0.297415,0.298557,events/second
1645910462,1494,0.307680,0.338474,0.307501,0.301919,events/second
1645910492,1500,0.307018,0.286512,0.297423,0.298596,events/second
