t,value
1646293045,1013467
1646293075,1013467
1646293105,1013467
1646293135,1013467
1646293165,1013467
1646293195,1013467
1646293225,1013467
1646293255,1013467
1646293285,1013467
1646293315,1013467
1646293345,1013467
1646293375,1013467
1646293405,1013467
1646293435,1013467
1646293465,1013467
1646293495,1013467
1646293525,1013467
1646293555,1013467
1646293585,1013467
1646293615,1013467
1646293645,1013467
1646293675,1013467
1646293705,1013467
1646293735,1013467
1646293766,1013467
1646293796,1013467
1646293826,1013467
1646293856,1013467
1646293886,1013467
1646293916,1013467
1646293946,1013467
1646293976,1013467
1646294006,1013467
1646294036,1013467
1646294066,1013467
1646294096,1013467
1646294126,1013467
1646294156,1013467
1646294186,1013467
1646294216,1013467
1646294246,1013467
1646294276,1013467
1646294306,1013467
1646294336,1013467
1646294366,1013467
1646294396,1013467
1646294426,1013467
1646294456,1013467
1646294486,1013467
1646294516,1013467
1646294546,1013467
1646294576,1013467
1646294606,1013467
1646294636,1013467
1646294666,1013467
1646294696,1013467
1646294726,1013467
1646294848,1105080
1646294878,1105080
1646294908,1105080
1646294938,1105080
1646294968,1105080
1646294998,1105080
1646295028,1105080
1646295058,1105080
1646295088,1105080
1646295118,1105080
1646295148,1105080
1646295178,1105080
1646295208,1105080
1646295238,1105080
1646295268,1105080
1646295298,1105080
1646295328,1105080
1646295358,1105080
1646295388,1105080
1646295418,1105080
1646295448,1105080
1646295478,1105080
1646295508,1105080
1646295538,1105080
1646295568,1105080
1646295598,1105080
1646295628,1105080
1646295658,1105080
1646295688,1105080
1646295718,1105080
1646295748,1105080
1646295778,1105080
1646295808,1105080
1646295838,1105080
1646295868,1105080
1646295898,1105080
1646295928,1105080
1646295958,1105080
1646295988,1105080
1646296018,1105080
1646296048,1105080
1646296078,1105080
1646296108,1105080
1646296138,1105080
1646296168,1105080
1646296198,1105080
1646296228,1105080
1646296258,1105080
1646296288,1105080
1646296318,1105080
1646296348,1105080
1646296378,1105080
1646296408,1105080
1646296438,1105080
1646296468,1105080
1646296498,1105080
1646296528,1105080
1646296558,1105080
1646296588,1105080
1646296618,1105080
1646296648,1105080
1646296678,1105080
1646296708,1105080
1646296738,1105080
1646296768,1105080
1646296798,1105080
1646296828,1105080
1646296920,0
1646296951,0
1646296981,0
1646297011,0
1646297041,0
1646297071,0
1646297101,0
1646297131,0
1646297161,0
1646297191,0
1646297221,0
1646297251,0
1646297281,0
1646297311,0
1646297341,0
1646297371,0
1646297401,0
1646297431,0
1646297461,0
1646297491,0
1646297521,0
1646297551,0
1646297581,0
1646297611,0
1646297641,0
1646297671,0
1646892990,0
1646893021,0
1646893051,0
1646893081,0
1646893111,0
1646893141,0
1646893171,0
1646893201,0
1646893231,0
1646893261,0
1646893291,0
1646893321,0
1646893351,0
1646893381,0
1646893411,0
1646893441,0
1646893471,0
1646893501,0
1646893531,0
1646893561,0
1646893591,0
1646893621,0
1646893651,0
1646893681,0
1646893711,0
1646893741,0
1646893771,0
1646893801,0
1646893831,0
1646893861,0
1646893891,0
1646893921,0
1646893951,0
1646893981,0
1646894011,0
1646894041,0
1646894072,0
1646894102,0
1646894132,0
1646894162,0
1646894192,0
1646894222,0
1646894252,0
1646894282,0
1646894312,0
1646894342,0
1646894372,0
1646894402,0
1646894432,0
1646894462,0
1646894492,0
1646894522,0
1646894552,0
1646894582,0
1646894612,0
1646894642,0
1646894672,0
1646894702,0
1646894732,0
1646894762,0
1646894792,0
1646894822,0
1646894852,0
1646894882,0
1646894912,0
1646894942,0
1646894972,0
1646895002,0
1646895032,0
1646895062,0
1646895092,0
1646895122,0
1646895152,0
1646895182,0
1646895212,0
1646895242,0
1646895272,0
1646895302,0
1646895332,0
1646895362,0
1646895392,0
1646895422,0
1646895452,0
1646895482,0
1646895512,0
1646895542,0
1646895572,0
1646895602,0
1646895632,0
1646895662,0
1646895692,0
1646895722,0
1646895752,0
1646895782,0
1646895812,0
1646895842,0
1646895872,0
1646895902,0
1646895932,0
1646895962,0
1646895992,0
1646896022,0
1646896052,0
1646896082,0
1646896112,0
1646896384,241855
1646896414,241855
1646896444,241855
1646896474,241855
1646896504,241855
1646896534,241855
1646896564,241855
1646896594,241855
1646896624,241855
1646896654,241855
1646896684,241855
1646896714,241855
1646896980,0
1646897011,0
1646897041,0
1646897071,0
1646897101,0
1646897131,0
1646897161,0
1646897191,0
1646897221,0
1646897251,0
1646897281,0
1646897311,0
1646897341,0
1646897371,0
1646897401,0
1646897431,0
1646897461,0
1646897491,0
1646897521,0
1646897551,0
1646897581,0
1646897611,0
1646897641,0
1646897671,0
1646897701,0
1646897731,0
1646897761,0
1646897791,0
1646897821,0
1646897851,0
1646897881,0
1646897911,0
1646897941,0
1646897971,0
1646898001,0
1646898031,0
1646898061,0
1646898091,0
1646898121,0
1646898151,0
1646898181,0
1646898211,0
1646898241,0
1646898271,0
1646898301,0
1646898332,0
1646898362,0
1646898392,0
1646898422,0
1646898452,0
1646898482,0
1646898512,0
1646898542,0
1646898572,0
1646898602,0
1646898632,0
1646898662,0
1646898692,0
1646898722,0
1646898752,0
1646898782,0
1646898812,0
1646898842,0
1646898872,0
1646898902,0
1646898932,0
1646898962,0
1646898992,0
1646899022,0
1646899052,0
1646899082,0
1646899112,0
1646899142,0
1646899172,0
1646899202,0
1646899232,0
1646899262,0
1646899292,0
1646899322,0
1646899352,0
1646899382,0
1646899412,0
1646899442,0
1646899472,0
1646899502,0
1646899532,0
1646899562,0
1646899592,0
1646899622,0
1646899652,0
1646899682,0
1646899712,0
1646899742,0
1646899772,0
1646899802,0
1646899832,0
1646899862,0
1646899892,0
1646899922,0
1646899952,0
1646899982,0
1646900012,0
1646900042,0
1646900072,0
1646900102,0
1646900132,0
1646900162,0
1646900192,0
1646900222,0
1646900252,0
1646900282,0
1646900312,0
1646900342,0
1646900372,0
1646900402,0
1646900432,0
1646900462,0
1646900492,0
1646900522,0
1646900552,0
1646900582,0
1646900612,0
1646900642,0
1646900672,0
1646900702,0
1646900732,0
1646900762,0
1646900792,0
1646900822,0
1646900852,0
1646900882,0
1646900913,0
1646900943,0
1646900973,0
1646901003,0
1646901033,0
1646901063,0
1646901093,0
1646901123,0
1646901153,0
1646901183,0
1646901213,0
1646901243,0
1646901273,0
1646901303,0
1646901333,0
1646901363,0
1646901393,0
1646901423,0
1646901453,0
1646901483,0
1646901513,0
1646901543,0
1646901573,0
1646901603,0
1646901633,0
1646901663,0
1646901693,0
1646901723,0
1646901753,0
1646901783,0
1646901813,0
1646901843,0
1646901873,0
1646901903,0
1646901933,0
1647095010,0
1647095040,0
1647095070,0
1647095101,0
1647095131,0
1647095161,0
1647095191,0
1647095221,0
1647095251,0
1647095281,0
1647095311,0
1647095341,0
1647095371,0
1647095401,0
1647095431,0
1647095461,0
1647095491,0
1647095521,0
1647095551,0
1647095581,0
1647095611,0
1647095641,0
1647095671,0
1647095701,0
1647095731,0
1647095761,0
1647095791,0
1647095821,0
1647095851,0
1647095881,0
1647095911,0
1647095941,0
1647095971,0
1647096001,0
1647096031,0
1647096061,0
1647096091,0
1647096121,0
1647096151,0
1647096181,0
1647096211,0
1647096241,0
1647096271,0
1647096301,0
1647096331,0
1647096361,0
1647096391,0
1647096421,0
1647096451,0
1647096481,0
1647096511,0
1647096541,0
1647096571,0
1647096601,0
1647096631,0
1647096661,0
1647096691,0
1647096721,0
1647096751,0
1647096781,0
1647096811,0
1647096841,0
1647096871,0
1647096901,0
1647096931,0
1647096961,0
1647096991,0
1647097021,0
1647097051,0
1647097081,0
1647097111,0
1647097141,0
1647097171,0
1647097201,0
1647097231,0
1647097261,0
1647097291,0
1647097321,0
1647097351,0
1647097381,0
1647097411,0
1647097441,0
1647097471,0
1647097501,0
1647097531,0
1647097561,0
1647097591,0
1647097621,0
1647097651,0
1647097681,0
1647097711,0
1647097741,0
1647097771,0
1647097801,0
1647097831,0
1647097861,0
1647097891,0
1647097921,0
1647097951,0
1647097981,0
1647098011,0
1647098041,0
1647098071,0
1647098101,0
1647098132,0
1647098162,0
1647098192,0
1647098222,0
1647098252,0
1647098282,0
1647098312,0
1647098342,0
1647098372,0
1647098402,0
1647098432,0
1647098462,0
1647098492,0
1647098522,0
1647098552,0
1647098582,0
1647098612,0
1647098642,0
1647098672,0
1647098702,0
1647098732,0
1647098762,0
1647098792,0
1647098822,0
1647098852,0
1647098882,0
1647098912,0
1647098942,0
1647098972,0
1647099002,0
1647099032,0
1647099062,0
1647099092,0
